E0000 00:00:1774195995.228688   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.453969   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.454208   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.454422   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.454661   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.454895   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.455417   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.455753   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.456058   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.456356   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.456561   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.456717   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.456860   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.457010   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.457158   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.457328   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.457481   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.457637   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.457794   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.457992   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.458152   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.458334   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.458502   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.458678   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.458849   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.459018   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.459180   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.459342   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.459587   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.459795   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.460013   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.460206   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.460471   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.460665   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.460841   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.461041   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.461214   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.461398   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.461577   24448 hit_test.cc:427] INTERNAL: No point hit.
I/native  (24301): I0000 00:00:1774195995.465174   24448 session.cc:3667] Update Frame Delay to 2 frames.
I/native  (24301): I0000 00:00:1774195995.497315   24515 android_sensors.cc:321] [Live DS] Dispatched 5906 gyro events
E/native  (24301): E0000 00:00:1774195995.625796   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.626124   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.626812   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.627246   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.628010   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.628322   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.628555   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.628780   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.629535   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.630423   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.631116   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.632099   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.635711   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.636617   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.637391   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.637901   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.638198   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.638519   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.638788   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.638987   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.639512   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.640064   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.640348   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.640573   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.640787   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.640965   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.641154   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.641330   24448 hit_test.cc:427] INTERNAL: No point hit.
E/native  (24301): E0000 00:00:1774195995.641505   24448 hit_test.cc:427] INTERNAL: No point hit.
